Name,Address,BranchType,LayerType,WorkingTime,Latitude,Longitude,latitude,longitude
ATM Công An Tỉnh,"07 Trường Thi, Phường Trường Thi, Vinh, Nghệ An",ATM,ATM,,18.670129776000977,105.69190216064453,,
ATM 521 Kim Mã,"Số 521 Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, TP Hà Nội",ATM,ATM,,21.029359817504883,105.8115005493164,,
CRM+ BIDV Bình Tân,"Tòa nhà số 300-302, Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TP Hồ Chí Minh",ATM,ATM,,10.750140190124512,106.61139678955078,,
ATM Đài PTTH Nghệ An,"01 Nguyễn Thị Minh Khai, Phường Lê Mao, Vinh, Nghệ An",ATM,ATM,,18.66986083984375,105.68350219726562,,
ATM Giảng đường ĐH Vinh,"182 Lê Duẩn, Phường Trường Thi, Vinh, Nghệ An",ATM,ATM,,18.658660888671875,105.69550323486328,,
ATM 990088,"Số 01, phố Trần Vĩ, Phường Dịch Vọng, Cầu Giấy, Hà Nội",ATM,ATM,,21.0456600189209,105.77410125732422,,
ATM BIDV Dĩ An Bình Dương,"Số 16, Đường ĐT 743, KCN Sóng Thần 2, P. Dĩ An, TP Dĩ An, Tỉnh Bình Dương",ATM,ATM,,10.909210205078125,106.74089813232422,,
ATM 990089,"Star Tower, đường Dương Đình Nghệ, Phường Yên Hòa, Cầu Giấy, Hà Nội",ATM,ATM,,21.02499008178711,105.79129791259766,,
CRM+ BIDV TP Hồ Chí Minh,"Số 134, Đường Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, TP Hồ Chí Minh",ATM,ATM,,10.769309997558594,106.70159912109375,,
ATM 990107,"Số 126, phố Hàng Trống, Phường Hàng Trống, Hoàn Kiếm, Hà Nội",ATM,ATM,,21.028730392456055,105.85070037841797,,
ATM BIDV Mỹ Phước,"Lô D1, Đường NA3, Khu công nghiệp Mỹ Phước 2, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",ATM,ATM,,11.137980461120605,106.61530303955078,,
ATM KCN VISIP Nghệ An,"Số 8, Đường Số 1, KCN VISIP, Xã Hưng Tây, Hưng Nguyên, Nghệ An",ATM,ATM,,18.702669143676758,105.62950134277344,,
ATM BIDV Mỹ Phước (CN Mỹ Phước),"Lô D1, Đường NA3, Khu công nghiệp Mỹ Phước 2, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",ATM,ATM,,11.137980461120605,106.61530303955078,,
ATM Đại Học Mở,"371 Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP Hồ Chí Minh",ATM,ATM,,10.816789627075195,106.67839813232422,,
ATM NGOÀI CTY GIÀY VIỄN THỊNH,"Lô U2 Đường Long Hậu – Hiệp Phước, Xã Long Hậu, Cần Giuộc, Long An",ATM,ATM,,10.638190269470215,106.7113037109375,,
ATM Bệnh viện Bệnh Nhiệt đới TW,"Số 78, đường Giải Phóng, Phường Phương Mai, Đống Đa, Hà Nội",ATM,ATM,,21.002470016479492,105.83999633789062,,
ATM khu sinh thái Mường Thanh Diễn Lâm,"Đồng Nông, Xã Diễn Lâm, Diễn Châu, Nghệ An",ATM,ATM,,19.153179168701172,105.51180267333984,,
ATM Nguyễn Sĩ Sách,"05 đường Nguyễn Sỹ Sách, Phường Hà Huy Tập, Vinh, Nghệ An",ATM,ATM,,18.686729431152344,105.67610168457031,,
ATM Nguyễn Trãi,"349 đường Nguyễn Trãi, Phường Quán Bàu, Vinh, Nghệ An",ATM,ATM,,18.712539672851562,105.66829681396484,,
ATM Bệnh viện đa khoa Tâm Anh,"108 Hoàng Như Tiếp, Phường Bồ Đề, Long Biên, Hà Nội",ATM,ATM,,21.040929794311523,105.877197265625,,
ATM Bệnh viện E Hà Nội,"Bệnh viện E Hà Nội, số 87, đường Trần Cung, Phường Nghĩa Tân, Cầu Giấy, Hà Nội",ATM,ATM,,21.05055046081543,105.78910064697266,,
ATM BV Đa khoa Mắt,"Cổng BV Đa khoa Mắt Tỉnh Hà Giang, Phường Minh Khai, Hà Giang, Hà Giang",ATM,ATM,,22.819780349731445,104.9834976196289,,
ATM Bệnh viện K2,"Số 184, phố Tam Hiệp, Xã Tam Hiệp, Thanh Trì, Hà Nội",ATM,ATM,,20.954700469970703,105.83200073242188,,
ATM BIDV Thủ Dầu Một,"37 yersin, p. Phú Cường, Thủ Dầu Một, Bình Dương",ATM,ATM,,10.983400344848633,106.66290283203125,,
ATM BIDV Thủ Dầu Một,"37 yersin, p. Phú Cường, Thủ Dầu Một, Bình Dương",ATM,ATM,,10.983420372009277,106.66300201416016,,
ATM PGD Bảo Thành,"Xóm 6, Xã Bảo Thành, Huyện Yên Thành, Nghệ An",ATM,ATM,,18.92761993408203,105.47669982910156,,
ATM BIDV Thủ Dầu Một,"37 Yersin, p. Phú Cường, Thủ Dầu Một, Bình Dương",ATM,ATM,,10.983440399169922,106.66259765625,,
ATM Bệnh viện Phổi trung ương,"463 đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Ba Đình, Hà Nội",ATM,ATM,,21.04313087463379,105.81430053710938,,
ATM Bệnh viện Phụ sản HN,"Số 929, đường La Thành, Phường Ngọc Khánh, Ba Đình, Hà Nội",ATM,ATM,,21.02695083618164,105.80809783935547,,
ATM Bệnh Viện Phụ Sản HN,"Số 929, đường La Thành, Phường Ngọc Khánh, Ba Đình, Hà Nội",ATM,ATM,,21.026880264282227,105.80809783935547,,
ATM PGD Chợ Vinh,"Số 8, Đường Cao Thắng, Phường Hồng Sơn, Thành phố Vinh, Nghệ An",ATM,ATM,,18.664169311523438,105.67420196533203,,
ATM BQL KCN Tân Bình,"KCN Tân Bình, Tân Bình, Huyện Bắc Tân Uyên, Tỉnh Bình Dương",ATM,ATM,,11.197770118713379,106.72059631347656,,
ATM Bưu điện Bến Cát,"Bưu điện Bến Cát, Khu phố 2, đường 30 tháng 4, Mỹ Phước, TX Bến Cát, Tỉnh Bình Dương",ATM,ATM,,11.152469635009766,106.59149932861328,,
ATM Bệnh viện Quốc Oai,"10 ĐT419 thị trấn Quốc Oai huyện Quốc Oai thành phố Hà Nội, Thị trấn Quốc Oai, Huyện Quốc Oai, TP Hà Nội",ATM,ATM,,20.991079330444336,105.643798828125,,
ATM Bệnh viện Ung bướu HN,"Số 45, phố Thanh Nhàn, Phường Thanh Nhàn, Hai Bà Trưng, Hà Nội",ATM,ATM,,21.004629135131836,105.85890197753906,,
ATM Bệnh viện Vinmec,"Số 458, phố Minh Khai, Phường Mai Động, Hoàng Mai, Hà Nội",ATM,ATM,,20.996469497680664,105.86730194091797,,
ATM Bệnh Viện Y học cổ truyền,"Số 278, phố Lương Thế Vinh, Phường Trung Văn, Nam Từ Liêm, Hà Nội",ATM,ATM,,20.995479583740234,105.78949737548828,,
ATM BIDV Ba Đình,"Số 57, đường Láng Hạ, Phường Thành Công, Ba Đình, Hà Nội",ATM,ATM,,21.019420623779297,105.81700134277344,,
ATM Công ty casumina,"Công ty casumina, p. Uyên Hưng, Tân Uyên, Bình Dương",ATM,ATM,,11.095330238342285,106.77490234375,,
"ATM Công ty casumina, thị xã Tân Uyên, Bình Dương","Công ty casumina, p. Uyên Hưng, Tân Uyên, Bình Dương",ATM,ATM,,10.98073959350586,106.67559814453125,,
ATM BIDV Cầu Giấy,"Số 263, đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",ATM,ATM,,21.034299850463867,105.7959976196289,,
ATM BIDV Cầu Giấy,"Số 106 Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, TP Hà Nội",ATM,ATM,,21.0462703704834,105.79509735107422,,
ATM PGD Ga Vinh,"Số 06, Đường Phan Bội Châu, Phường Lê Lợi, Thành phố Vinh, Nghệ An",ATM,ATM,,18.686800003051758,105.66649627685547,,
ATM Công Ty Samryong Vina M-Tek,"Đường D1, KCN Mỹ Phước 1, p. Mỹ Phước, Bến Cát, Bình Dương",ATM,ATM,,11.13047981262207,106.60459899902344,,
ATM Công ty TNHH FoTai,"Số 73/1, Nguyễn Thái Bình, Phường Phú Cường, Thủ Dầu Một, Bình Dương",ATM,ATM,,10.978240013122559,106.652099609375,,
ATM Công ty TNHH Giầy Thông Dụng,"Đường số 5, Khu sản xuất An Phú, p. An Phú, Thuận An, Bình Dương",ATM,ATM,,10.947440147399902,106.73919677734375,,
ATM BIDV Chi nhánh Ngọc Khánh Hà Nội,"27 Huỳnh Thúc Kháng, Láng Hạ, Quận Đống Đa, TP Hà Nội",ATM,ATM,,21.01791000366211,105.81179809570312,,
ATM Công ty TNHH Giầy Thông Dụng,"Công ty TNHH Giầy Thông Dụng, Đường số 5, Khu sản xuất An Phú, p. An Phú, Thuận An, Bình Dương",ATM,ATM,,10.9364595413208,106.74659729003906,,
ATM Công ty TNHH Giầy Thông Dụng,"Đường số 5, Khu sản xuất An Phú, p. An Phú, Thuận An, Bình Dương",ATM,ATM,,10.947440147399902,106.73919677734375,,
CRM BIDV Đống Đa,"Số 71, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, TP Hà Nội",ATM,ATM,,21.024080276489258,105.81099700927734,,
ATM Công ty TNHH Tiến Triển,"Đường DT 747 , p. Khánh Bình, Tân Uyên, Bình Dương",ATM,ATM,,11.033929824829102,106.7760009765625,,
ATM Cty Cao su Dầu Tiếng,"Đường Thống Nhất, Khu phố 2, tt. Dầu Tiếng, Dầu Tiếng, Bình Dương",ATM,ATM,,11.278349876403809,106.36150360107422,,
ATM BIDV Đông Đô,"Số 27, Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, TP Hà Nội",ATM,ATM,,21.013690948486328,105.80339813232422,,
ATM Cty Golden,"Số 28, Đường ĐT 743, KCN Sóng Thần 2, Phường Tân Đông Hiệp, TP Dĩ An, Tỉnh Bình Dương",ATM,ATM,,10.917710304260254,106.7437973022461,,
ATM 395001,"Thôn Nà Hái, Thị trấn Phủ Thông, Bạch Thông, Bắc Kạn",ATM,ATM,,22.147300720214844,105.83570098876953,,
ATM CTY SAMRYONG,"Đường D1, KCN Mỹ Phước 1, p. Mỹ Phước, Bến Cát, Bình Dương",ATM,ATM,,11.13049030303955,106.60469818115234,,
ATM 395002,"23 Đường Hùng Vương, Phường Đức Xuân, Bắc Kạn, Bắc Kạn",ATM,ATM,,22.1488094329834,105.83560180664062,,
ATM Cty TNHH Đạt Thành,"Kp Bình Khánh, phường Hòa Phú, Tân Uyên, Bình Dương",ATM,ATM,,11.067660331726074,106.69400024414062,,
ATM Cty TNHH Tiến Hưng,"ấp Phước Bình, xã Bình Chuẩn, Phường Hưng Định, Thuận An, Bình Dương",ATM,ATM,,10.950030326843262,106.706298828125,,
ATM Cty TNHH Tiến Triển,"KCN Nam Tân Uyên, Phường Uyên Hưng, Tân Uyên, Bình Dương",ATM,ATM,,11.0589599609375,106.7916030883789,,
ATM PGD Lê Nin,"Tòa nhà A2 Handico 30, Xóm 20, Đường Lê Nin, Xã Nghi Phú, Thành phố Vinh, Nghệ An",ATM,ATM,,18.697589874267578,105.68599700927734,,
ATM 395006,"TỔ 2A, Thị trấn Bằng Lũng, Chợ Đồn, Bắc Kạn",ATM,ATM,,22.15730094909668,105.59559631347656,,
ATM Cty TNHH Winning,"KCN Bình Chuẩn, Phường Hưng Định, Thuận An, Bình Dương",ATM,ATM,,10.950030326843262,106.706298828125,,
ATM BIDV Hà Đông,"Chung cư Lộc Ninh SingaShine, TT. Chúc Sơn, Huyện Chương Mỹ, TP Hà Nội",ATM,ATM,,20.92591094970703,105.71160125732422,,
ATM BIDV Bắc Kạn,"Số 57, Đường Trường Chinh, Phường Đức Xuân, Thành phố Bắc Kạn, Bắc Kạn",ATM,ATM,,22.146230697631836,105.83560180664062,,
ATM PGD Nghĩa Đàn,"Đường Nguyễn Thị Minh Khai - Khối Tân Hồng, Thị trấn Nghĩa Đàn, Nghĩa Đàn, Nghệ An",ATM,ATM,,19.328569412231445,105.48799896240234,,
ATM PGD Minh Khai,"Số 186, Tổ 8, Phường Nguyễn Thị Minh Khai, TP Bắc Kạn, Tỉnh Bắc Kạn",ATM,ATM,,22.160480499267578,105.84380340576172,,
CRM BIDV Bắc Kạn,"Số 57, Đường Trường Chinh, Phường Đức Xuân, Thành phố Bắc Kạn, Bắc Kạn",ATM,ATM,,22.146230697631836,105.83560180664062,,
ATM Cty Yacht Bidv,"Cty TNHH Yacht VN, đường NC KCN Bàu Bàng, Lai Uyên, Huyện Bàu Bảng, Tỉnh Bình Dương",ATM,ATM,,11.243929862976074,106.63059997558594,,
ATM BIDV Hà Nội,"Số 4B, Đường Lê Thánh Tông, Phường Phan Chu Trinh, Quận Hoàn Kiếm, TP Hà Nội",ATM,ATM,,21.022369384765625,105.85749816894531,,
ATM Cty Yatch VN,"Lô A-9H-CN, KCN Bàu Bàng, Xã Lai Uyên, Bàu Bảng, Bình Dương",ATM,ATM,,11.303520202636719,106.62930297851562,,
ATM BIDV Hà Thành,"Số 74, phố Thợ Nhuộm, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",ATM,ATM,,21.023990631103516,105.84729766845703,,
ATM PGD Quang Trung,"Tầng 1, Toà nhà Dầu khí Nghệ An, số 7, Đường Quang Trung, Phường Quang Trung, Thành phố Vinh, Nghệ An",ATM,ATM,,18.667390823364258,105.67389678955078,,
ATM Đại học Thủ Dầu Một,"06 Tran Van On, p. Phú Hòa, Thủ Dầu Một, Bình Dương",ATM,ATM,,10.980609893798828,106.67549896240234,,
ATM BIDV Hai Bà Trưng No.1,"Tòa nhà VCCI - Số 9, phố Đào Duy Anh, Phường Phương Liên, Đống Đa, Hà Nội",ATM,ATM,,21.00830078125,105.83799743652344,,
ATM Bệnh viện Hương Sen,"Bệnh Viện Phục hồi Chức Năng Hương Sen, Đường 17/8, Phường Phan Thiết, Tuyên Quang, Tuyên Quang",ATM,ATM,,21.824750900268555,105.20359802246094,,
ATM PGD Tam Hợp,"Tầng 1, Khách sạn Hoàng Dinh, Xã Tam Hợp, Huyện Quỳ Hợp, Nghệ An",ATM,ATM,,19.356239318847656,105.28350067138672,,
ATM BIDV Hai Bà Trưng No.2,"Tòa nhà VCCI - Số 9, phố Đào Duy Anh, Phường Phương Liên, Đống Đa, Hà Nội",ATM,ATM,,21.008350372314453,105.83799743652344,,
ATM KCN Đất Cuốc,"KCN Đất Cuốc, x. Đất Cuốc, Bắc Tân Uyên, Bình Dương",ATM,ATM,,11.103280067443848,106.83719635009766,,
ATM BIDV Tuyên Quang,"Số 4 Đường Bình Thuận, Phường Minh Xuân, Tuyên Quang, Tuyên Quang",ATM,ATM,,21.82084083557129,105.21549987792969,,
ATM KCN Nam Tân Uyên Mở rộng,"KCN Nam Tân Uyên Mở rộng, p. Uyên Hưng, Tân Uyên, Bình Dương",ATM,ATM,,11.097809791564941,106.77320098876953,,
ATM PGD Hàm Yên,"Số 360 TDP Tan An, , Tân Yên, Hàm Yên, Tuyên Quang",ATM,ATM,,22.05868911743164,105.03260040283203,,
ATM BIDV Hoài Đức,"Tòa CT1A, Khu đô thị Tân Tây Đô, Xã Tân Lập, Đan Phượng, Hà Nội",ATM,ATM,,21.07415008544922,105.70059967041016,,
ATM Khu Dân cư Oasis,"Đường số 9, KCN VSIP I, Phường An Phú, Thuận An, Bình Dương",ATM,ATM,,10.94005012512207,106.72830200195312,,
ATM BIDV Hoài Đức,"Tòa CT1A, Khu đô thị Tân Tây Đô, Xã Tân Lập, Đan Phượng, Hà Nội",ATM,ATM,,21.074199676513672,105.70050048828125,,
ATM BIDV Hoàng Mai Hà Nội,"Tòa nhà CT4 Eco Green city, KĐT Tây Nam Kim Giang I, Xã Tân Triều, Thanh Trì, Hà Nội",ATM,ATM,,20.98270034790039,105.80919647216797,,
ATM Sở tài nguyên môi trường TP Tuyên Quang,"số 429 Đường Trường Chinh, Phường Tân Hà, Tuyên Quang, Tuyên Quang",ATM,ATM,,21.82176971435547,105.18360137939453,,
CRM BIDV Hoàng Mai Hà Nội,"Tầng 1 và tầng 2, Tòa CT4 Eco Green City, KĐT Tây Nam Kim Giang I, Xã Tân Triều, Huyện Thanh Trì, TP Hà Nội",ATM,ATM,,20.98358917236328,105.80870056152344,,
ATM BIDV Hoàng Mai Hà Nội,"CT4 Ecogreen City, 286 Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội",ATM,ATM,,20.98358917236328,105.80870056152344,,
ATM Kingmaker,"Cty Kingmaker, Số 12,Đường số 3, KCN VSIP I, Phường Thuận Giao, Thuận An, Bình Dương",ATM,ATM,,10.93373966217041,106.71489715576172,,
ATM Tân Bình,"Công ty TNHH MTV Cơ Khí Chính Xác 29, Thôn phú Bình, Xã Đội Bình, Yên Sơn, Tuyên Quang",ATM,ATM,,21.673870086669922,105.21150207519531,,
ATM PGD Trường Thi,"Số 216, Đường Lê Duẩn, Phường Trường Thi, Thành phố Vinh, Nghệ An",ATM,ATM,,18.664770126342773,105.69080352783203,,
CRM BIDV Long Biên Hà Nội,"Số 137A, Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, TP Hà Nội",ATM,ATM,,21.04258918762207,105.87059783935547,,
ATM BIDV Long Biên Hà Nội,"Số 137A, đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",ATM,ATM,,21.042600631713867,105.87059783935547,,
ATM PGD Trường Thi,"Số 216, Đường Lê Duẩn, Phường Trường Thi, Thành phố Vinh, Nghệ An",ATM,ATM,,18.664770126342773,105.69080352783203,,
ATM 1 PGD Cam Đường,"Số 722, Đường Hoàng Quốc Việt, Phường Pom Hán, Thành phố Lào Cai, Lào Cai",ATM,ATM,,22.420289993286133,104.01840209960938,,
ATM BIDV Nam Hà Nội,"Số 1281, đường Giải Phóng, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",ATM,ATM,,20.97031021118164,105.8416976928711,,
ATM PGD An Phú,"Đường ĐT747B, Tổ 3, Khu phố Khánh Long, Phường Tân Phước Khánh, Tân Uyên, Bình Dương",ATM,ATM,,10.978289604187012,106.74169921875,,
ATM BIDV Ngọc Khánh,"Số 27, đường Huỳnh Thúc Kháng, Phường Láng Hạ, Đống Đa, Hà Nội",ATM,ATM,,21.0180606842041,105.81169891357422,,
ATM Quỳ Hợp,"Khối 17, Thị trấn Quỳ Hợp, Quỳ Hợp, Nghệ An",ATM,ATM,,19.3256893157959,105.1791000366211,,
ATM BIDV Quang Minh,"KM9, Cao tốc Bắc Thăng Long - Nội Bài, Thị trấn Quang Minh, Mê Linh, Hà Nội",ATM,ATM,,21.191930770874023,105.78089904785156,,
ATM PGD An Phú,"Đường ĐT747B, Tổ 3, Khu phố Khánh Long, Phường Tân Phước Khánh, Tân Uyên, Bình Dương",ATM,ATM,,10.978289604187012,106.74169921875,,
ATM BIDV Quang Trung,"Số 53, Quang Trung, Phường Nguyễn Du, Hai Bà Trưng, Hà Nội",ATM,ATM,,21.022930145263672,105.85070037841797,,
ATM Trường CĐSP Nghệ An,"Lê Viết Thuật, Xã Hưng Lộc, Vinh, Nghệ An",ATM,ATM,,18.70738983154297,105.70939636230469,,
ATM PGD An Phú,"Đường ĐT747B, Tổ 3, Khu phố Khánh Long, Phường Tân Phước Khánh, Tân Uyên, Bình Dương",ATM,ATM,,10.978289604187012,106.74169921875,,
ATM 2 PGD Kim Tân,"Số 284, Đường Hoàng Liên, Phường Kim Tân, Thành phố Lào Cai, Lào Cai",ATM,ATM,,22.48188018798828,103.97059631347656,,
ATM BIDV Sở giao dịch 3,"Số 20, Phố Hàng Tre, Phường Lý Thái Tổ, Quận Hoàn Kiếm, TP Hà Nội",ATM,ATM,,21.033029556274414,105.8551025390625,,
ATM BIDV Sơn Tây,"Số 191, đường Lê Lợi, Phường Lê Lợi, Sơn Tây, Hà Nội",ATM,ATM,,21.146930694580078,105.50530242919922,,
ATM Bệnh viện Hà Tĩnh,"75 - Hải Thượng Lãn Ông, Phường Bắc Hà, Hà Tĩnh, Hà Tĩnh",ATM,ATM,,18.34379005432129,105.89600372314453,,
ATM BIDV Tây Hà Nội,"Tháp B Golden Palace Mễ Trì, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",ATM,ATM,,21.011699676513672,105.77469635009766,,
ATM Bệnh viện đa khoa tỉnh Lào Cai,"Đường Chiềng On, Phường Bình Minh, Lào Cai, Lào Cai",ATM,ATM,,22.4360408782959,104.03179931640625,,
ATM BIDV Lào Cai,"Đường 30/4, Phường Nam Cường, Lào Cai, Lào Cai",ATM,ATM,,22.446950912475586,104.00559997558594,,
ATM PGD Dầu Tiếng,"Số 29, Đường Tự Do, Tổ 9, Khu phố 2, Thị trấn Dầu Tiếng, Huyện Dầu Tiếng, Bình Dương",ATM,ATM,,11.274410247802734,106.3593978881836,,
ATM BIDV Kỳ Anh,"Thôn Liên Phú, p. Kỳ Liên, Kỳ Anh, Hà Tĩnh",ATM,ATM,,18.02305030822754,106.40360260009766,,
ATM BIDV Tây Hồ,"Số 246, Đường Võ Chí Công, PhườngXuân La, Quận Tây Hồ, TP Hà Nội",ATM,ATM,,21.063940048217773,105.80570220947266,,
ATM BIDV Tây Hồ,"Số 246, Đường Võ Chí Công, PhườngXuân La, Quận Tây Hồ, TP Hà Nội",ATM,ATM,,21.063940048217773,105.80570220947266,,
ATM Chợ Hà Tĩnh,"Cổng số 1, Chợ Hà Tĩnh, Đường 20 tháng 3, Phường Nam Hà, Hà Tĩnh, Hà Tĩnh",ATM,ATM,,18.337570190429688,105.90399932861328,,
ATM CHỢ VƯỜN ƯƠM,"161 - Xuân Diệu, Phường Bắc Hà, Hà Tĩnh, Hà Tĩnh",ATM,ATM,,18.347179412841797,105.89630126953125,,
ATM Khách sạn BMC,"02 Phan Đình Phùng, Phường Nam Hà, Hà Tĩnh, Hà Tĩnh",ATM,ATM,,18.338090896606445,105.89679718017578,,
